-69.34	-28.4	96.8	400
-66.57	-27.82	170.3	400
-66.8	-27.92	141.5	49.98
-63.38	-27.02	568.3	400
-66.7	-27.88	165.3	400
-63.38	-27.11	563.3	400
-66.63	-27.8	162.9	400
-70.33	-28.59	83	400
-69.65	-28.49	99.9	42.9
-66.51	-27.86	151	55.65
-66.58	-27.77	158.1	16.89
-63.29	-27.03	560.9	400
-66.74	-27.88	155.3	400
-66.63	-27.86	145.5	76.21
-66.58	-27.83	170.4	5.24
-66.63	-27.85	168.7	1.49
-71.3	-28.69	28.1	1.37
-68.8	-28.22	90.9	104.24
-66.67	-27.78	142.7	85.75
-66.75	-27.8	162.8	400
-66.71	-27.76	162	400
-63.35	-26.92	556.4	400
-66.6	-27.76	155.1	400
-63.25	-26.89	577.1	400
-69.15	-28.25	104	5.02
-70.49	-28.52	99.6	400
-67.1	-27.83	132	48.58
-70.11	-28.49	100.3	400
-67.36	-27.89	133.9	400
-69.35	-28.35	84.8	6.71
-70.17	-28.43	91.1	400
-70.41	-28.43	78.5	400
-63.37	-26.9	550	400
-63.13	-26.81	598	5.02
-63.3	-26.88	576.7	225
-71.23	-28.47	36.2	2.76
-68.8	-28.05	90.9	57.15
-69.06	-28.08	112.2	400
-69	-28.05	89.5	183.87
-68.97	-28.04	108.7	400
-63.26	-26.78	558	5.02
-68.9	-28.05	112	400
-67.12	-27.66	139.7	31.36
-63.3	-26.75	574.8	400
-63.23	-26.73	573.5	0.98
-69.02	-28.01	97.5	51.12
-67.35	-27.53	114.5	111.3
-67.23	-27.5	134.6	400
-63.36	-26.62	564	5.02
-63.34	-26.61	555.5	400
-63.29	-26.69	569	5.02
-70.54	-28.08	79.5	400
-70.24	-28.08	89.1	400
-67.52	-27.52	134.3	38.07
-67.18	-27.43	144.3	400
-67.53	-27.52	131.1	400
-71.2	-28.12	42	24
-67.08	-27.26	150.7	400
-69.29	-27.78	106.2	40.83
-67.08	-27.27	145.5	400
-69.04	-27.67	98.9	400
-68.79	-27.62	117.3	400
-70.14	-27.91	84.6	400
-68.92	-27.65	90.7	19.01
-70.19	-27.94	79.9	400
-69.06	-27.61	106	400
-63.17	-26.15	582.1	400
-69.01	-27.64	110.9	400
-69.33	-27.67	94.1	43.3
-67.04	-27.15	149.1	400
-69.43	-27.71	94.2	15.37
-67.24	-27.26	144.3	400
-69.21	-27.67	96.5	58.37
-69.12	-27.5	102.4	20.88
-70	-27.7	88.2	400
-69.05	-27.48	106.7	400
-63.4	-26.12	557.8	400
-68.9	-27.5	87.9	19.27
-71.27	-27.84	19.6	20.16
-63.2	-25.83	590.1	9.86
-70.05	-27.53	89.1	400
-69.48	-27.53	92.1	40.96
-69.71	-27.47	94.5	400
-70.28	-27.69	78.2	400
-69.86	-27.55	94.7	400
-63.29	-26.08	572	5.02
-63.34	-25.79	592.1	400
-69.33	-27.23	109	1.14
-71.13	-27.55	37.1	10.63
-71.23	-27.51	22	24
-69.4	-27.2	97.6	400
-63.33	-25.57	590.7	400
-69.46	-27.11	103.7	400
-69.03	-27.05	118.7	400
-70.06	-27.26	79.9	400
-69.7	-27.23	91.7	0.49
-71.21	-27.45	21	24
-70.77	-28.3	50.2	3.06
-71.31	-28.76	40.5	11.36
-70.99	-27.54	28.2	3.69
-71.23	-27.85	30.3	12.11
-70.7	-28.03	51.5	5.62
-70.88	-28.14	37	24
-70.66	-28.14	52.9	0.71
-71.43	-28.96	44.8	39.94
-71.42	-28.91	19	24
-70.98	-27.75	18.6	2.43
-70.78	-28.28	46.8	0.96
-71.49	-27.79	30.1	6.81
-71.35	-27.87	10.2	20.88
-70.95	-28.24	37.5	1.51
-70.78	-28.16	45	24
-70.7	-28.23	57	24
-70.82	-27.95	42	24
-71.68	-27.44	31	24
-71.3	-27.47	32	24
-70.81	-27.42	30	24
-71.24	-27.28	19	24
-71.06	-27.21	12	24
-71.18	-27.26	16	24
-70.95	-27.22	23	24
-71.14	-27.16	14.9	57.15
-71.26	-27.09	21	24
-71.27	-27.1	8	24
-71.11	-27.14	35	25
-71.33	-27.14	37.3	25
-71.08	-27.12	24	24
-70.95	-27.17	75.2	148.35
-71.22	-27.07	13	24
-71.02	-27.02	12	24
-71.11	-27.08	33	24
-71.09	-27.03	29	24
-70.88	-27	32.8	7.56
-70.14	-27.09	70.3	400
-70.98	-26.77	30	68.06
-70.13	-26.83	87.1	400
-70.99	-26.71	25.6	9
-70.7	-26.64	35.3	5.95
-70.8	-26.61	30.2	6.97
-70.35	-26.65	72.5	5.71
-70.67	-26.64	71.1	196.28
-70.5	-26.54	23.9	10.76
-70.71	-26.57	38.6	2.43
-70.54	-26.54	76.2	3.06
-70.62	-26.54	74	41.22
-70.66	-26.47	29	24
-70.59	-26.27	44	40.7
-70.48	-26.13	32.4	5.71
-69.01	-26.24	102.9	22.75
-69.05	-26.09	99.9	400
-70.21	-25.26	48.4	2.79
-70.17	-25.3	47	24
-70.96	-27.04	32	24
-68.97	-24.92	104	11.83
-67.01	-24.42	182.3	400
-68.77	-25.19	101	400
-67.04	-24.41	172.9	400
-68.28	-25.06	88.3	37.45
-69.01	-25.23	102.5	400
-67.07	-24.48	173.9	30.69
-69.03	-25.57	105.6	27.67
-67.05	-24.33	157.8	136.89
-69.03	-25.97	108	400
-66.97	-24.37	179.8	20.98
-68.92	-25.1	97.8	400
-69.05	-25.42	90.8	400
-69.18	-25.41	95.9	400
-69.14	-25.29	103.6	400
-69.13	-25.36	100.4	400
-69.09	-25.45	101.3	400
-68.31	-25.39	102	70.56
-68.78	-25.33	107.6	400
-69.16	-25.66	112.5	400
-65.58	-24.02	274	400
-68.29	-24.78	106.9	400
-68.18	-25.23	84.8	400
-67	-24.39	170.9	154.01
-68.83	-25.98	105.9	400
-68.85	-25.66	108	400
-68.42	-24.81	93.4	29.48
-69.14	-25.24	91.2	36.12
-63.48	-24.72	576.5	3.88
-67.2	-24.49	175.7	29.81
-69.66	-25.64	73.4	39.44
-67.05	-24.4	177.2	400
-63.43	-24.38	569.4	400
-68.03	-24.62	136.8	28.94
-67.34	-24.47	164	13.54
-65.4	-24.02	283.1	41.6
-67.1	-24.38	174.8	400
-67.05	-24.4	169.5	400
-67.64	-24.92	131.4	30.25
-69.12	-25.36	95.8	27.67
-67.18	-24.41	176.1	90.63
-68.86	-25	97.3	32.49
-68.2	-25.11	77.6	51.98
-67.02	-24.5	176.5	400
-68.41	-25.06	119	5.02
-67.74	-24.58	116.7	47.47
-66.92	-24.39	184.5	400
-66.99	-24.31	172.8	110.67
-63.45	-24.69	554	400
-67.08	-24.34	162.8	67.9
-68.77	-25.95	106.4	19.27
-66.88	-24.4	180.5	400
-66.99	-24.38	175.7	400
-63.59	-23.61	543.9	400
-68.85	-25.98	97.6	400
-66.95	-24.44	180.2	400
-66.89	-24.32	180	400
-68.93	-25.84	115	400
-67.08	-24.34	179	400
-67.05	-24.41	156.3	400
-68.63	-25.03	103.9	400
-66.89	-24.33	181.2	32.49
-66.82	-24.28	182.7	400
-66.82	-24.27	172.5	96.63
-68.92	-26.02	91.3	28.09
-69.07	-25.13	98.2	70.73
-67.69	-25.27	122.7	400
-68.91	-24.96	102.5	400
-66.96	-24.48	164.4	23.72
-63.43	-24.93	576.7	5.02
-63.48	-24.69	569.4	400
-63.47	-24.8	563.6	400
-67.11	-24.44	153.6	46.51
-63.61	-23.59	543.7	400
-68.79	-24.95	98	400
-66.92	-24.36	156.3	14.14
-68.6	-25.33	102.6	400
-67.14	-24.38	176.6	64.32
-67.03	-24.39	184	5.02
-67.07	-24.34	164.9	40.32
-69.07	-24.94	88.8	16.16
-68.49	-24.9	109	1.21
-68.77	-25.28	102.7	0.81
-67.77	-24.45	143.7	400
-68.85	-24.85	104.2	400
-66.99	-24.21	179.6	105.88
-66.79	-24.16	184.6	400
-67.04	-24.26	178.9	400
-67.1	-24.27	169.3	33.06
-67.26	-24.36	177	55.2
-67.05	-24.23	176.1	62.09
-67.07	-24.28	158.3	64.32
-68.89	-24.84	106.7	400
-67.04	-24.3	176.3	400
-67.12	-24.27	167.3	14.82
-66.98	-24.22	185.4	400
-66.82	-24.18	174.8	59.29
-67.16	-24.3	180.1	400
-67.04	-24.3	177.9	400
-66.97	-24.23	185	400
-67.09	-24.33	174.6	400
-66.94	-24.21	190.7	400
-67.13	-24.28	171.5	400
-67.07	-24.25	184.6	400
-67.06	-24.31	176.1	56.55
-66.85	-24.18	165.8	45.29
-67.04	-24.28	175.4	25.5
-66.96	-24.25	157.7	30.58
-67.87	-24.48	113.3	131.56
-67.06	-24.32	161.5	65.61
-66.97	-24.26	165.9	69.89
-67.16	-24.35	174.6	49.7
-67.09	-24.27	177.6	400
-66.9	-24.2	185	400
-67.05	-24.24	179.3	400
-67.06	-24.27	179.7	400
-67.09	-24.27	177.7	400
-66.93	-24.21	194.7	400
-66.99	-24.24	189	400
-67.03	-24.24	183.5	400
-66.96	-24.2	191.9	400
-66.95	-24.2	190.1	400
-66.9	-24.19	192.5	400
-67.1	-24.32	188	400
-67.05	-24.25	182.5	70.06
-66.98	-24.21	185.8	400
-67.11	-24.25	171.2	168.22
-66.98	-24.22	184.6	400
-66.89	-24.25	187.4	400
-66.82	-24.17	187.4	71.74
-66.92	-24.19	191.9	400
-66.92	-24.27	182.6	145.2
-67.64	-24.41	134.6	193.77
-67.01	-24.3	182.4	400
-66.98	-24.23	141.7	63.84
-66.96	-24.2	186	93.9
-67	-24.25	172.1	72.76
-66.92	-24.25	182.1	400
-66.84	-24.21	191.9	400
-66.75	-24.17	182.6	151.29
-66.89	-24.22	180	78.85
-69.53	-24.97	74.4	400
-66.97	-24.24	159.4	28.3
-67.09	-24.26	160	44.62
-66.98	-24.29	157.1	19.18
-66.82	-24.23	174.8	42.64
-67.08	-24.24	166.7	44.22
-66.98	-24.27	162.5	15.92
-66.88	-24.27	176.4	10.43
-67.01	-24.23	189	5.02
-67.02	-24.27	170.5	68.72
-66.92	-24.2	178.7	187.14
-66.99	-24.3	177.1	47.47
-67.01	-24.22	154.6	59.75
-66.86	-24.19	182.6	31.02
-67.06	-24.24	151.7	44.09
-66.94	-24.21	166.6	34.46
-67.01	-24.28	153.2	43.82
-66.83	-24.24	165.4	17.89
-66.72	-24.2	176.2	27.88
-67.04	-24.29	154.2	36.84
-67.01	-24.28	190.3	225
-66.99	-24.3	160.9	37.7
-66.99	-24.26	161	33.87
-66.94	-24.23	167.6	19.89
-66.91	-24.21	176.9	68.89
-66.93	-24.25	160.3	22.66
-66.94	-24.27	160	400
-67.15	-24.29	175	400
-66.63	-24.1	203.7	1.3
-67	-24.22	172.7	0.62
-66.86	-24.24	160	5.02
-66.86	-24.26	160	400
-66.7	-24.16	160	400
-67	-24.27	175	400
-66.94	-24.2	150	400
-66.85	-24.17	150	400
-66.84	-24.18	150.6	10.5
-66.87	-24.18	150	400
-66.79	-24.16	150	400
-68.73	-24.71	90.6	113
-67.21	-24.19	180.4	127.01
-66.98	-24.19	182.1	400
-66.97	-24.12	194.6	32.26
-66.92	-24.15	178.5	46.1
-67.08	-24.22	179.1	400
-66.67	-24.05	180	33.41
-66.96	-24.19	169.8	136.89
-66.91	-24.13	173.1	52.42
-66.68	-24.07	183.7	50.69
-67.01	-24.14	171.7	71.23
-67.04	-24.19	160.6	40.83
-67.12	-24.21	182.5	400
-67.1	-24.18	173.1	400
-67.12	-24.18	173.4	33.18
-66.84	-24.1	190.4	400
-66.89	-24.09	198.9	400
-66.87	-24.14	195.2	400
-66.88	-24.14	183.1	400
-66.97	-24.18	182.1	400
-66.78	-24.09	194	400
-67	-24.2	175.4	400
-67.15	-24.24	179.9	400
-66.8	-24.08	193.8	400
-66.9	-24.17	157.3	21.62
-68.93	-24.78	99.3	400
-66.87	-24.11	176.8	67.08
-66.64	-24.08	183.8	57.3
-66.88	-24.09	187.1	400
-67.04	-24.19	178.4	400
-67.08	-24.17	181.3	400
-66.9	-24.16	194	400
-66.93	-24.15	191	400
-66.88	-24.13	192.2	400
-66.66	-24.06	205.1	400
-67.08	-24.15	182.4	400
-66.75	-24.1	197.5	400
-66.77	-24.06	203.8	400
-66.76	-24.05	203.9	400
-66.87	-24.14	186.2	400
-66.77	-24.09	200.4	400
-67.05	-24.2	180.6	400
-67.07	-24.19	167.8	16
-67.63	-24.32	130.5	19.89
-66.82	-24.07	192.6	400
-66.71	-24.09	199.4	400
-66.68	-24.09	205.2	400
-66.98	-24.2	187	135.02
-67.07	-24.23	184.4	400
-66.71	-24.09	196.3	400
-66.7	-24.08	198.5	400
-66.86	-24.15	193	400
-66.86	-24.15	174	122.77
-66.72	-24.05	185.4	400
-66.79	-24.1	191.6	400
-66.88	-24.15	190.9	400
-66.69	-24.08	188.1	30.8
-66.92	-24.15	179.6	400
-67	-24.2	162.4	143.04
-66.67	-24.06	188.6	72.08
-67.05	-24.17	163.3	144
-67.06	-24.22	161.3	53.44
-66.92	-24.18	170.4	150.55
-66.93	-24.17	160.5	52.13
-67.07	-24.19	163.7	54.61
-66.84	-24.13	181.1	95.84
-66.71	-24.04	185.7	20.52
-66.54	-23.99	193.4	49.7
-66.67	-24.04	200.9	400
-66.58	-24.01	202.7	400
-66.9	-24.1	175.9	23.14
-66.88	-24.09	190.4	400
-67.05	-24.19	166	56.25
-66.93	-24.15	181.9	107.54
-66.7	-24.07	189.8	29.16
-66.86	-24.11	181.1	29.05
-66.71	-24.1	184.9	27.98
-66.81	-24.13	177.6	29.7
-66.97	-24.15	171.6	400
-67.14	-24.24	168.7	20.16
-66.79	-24.12	174.6	400
-67.14	-24.18	160.9	43.82
-66.93	-24.13	165.5	32.72
-66.68	-24.03	180.2	9.3
-66.99	-24.15	168.7	38.94
-67.07	-24.2	157.3	45.16
-66.69	-24.09	200	5.02
-66.78	-24.11	200	400
-66.73	-24.08	200	400
-66.89	-24.11	160	400
-67.04	-24.18	175	400
-67.09	-24.22	175	400
-66.8	-24.07	200	400
-66.84	-24.13	205	400
-66.72	-24.05	200	400
-66.86	-24.12	150	400
-66.85	-24.08	150	400
-66.63	-23.89	211.4	400
-66.75	-24.04	192.3	67.9
-66.69	-23.9	206.9	35.28
-66.9	-24.07	181.3	73.1
-66.81	-24.04	195.9	400
-66.77	-23.96	200.7	400
-68.5	-24.48	110.1	400
-66.88	-24.03	190.8	400
-66.7	-23.99	194.7	44.36
-66.55	-23.87	194.6	96.63
-67	-24.07	168.5	160.28
-67.11	-24.12	185	45.97
-68.91	-24.59	92.8	400
-66.85	-23.95	189.4	114.92
-66.52	-23.91	213.2	49
-66.94	-24.02	197.6	400
-66.88	-24.03	195.7	400
-67.74	-24.28	133.9	42.25
-67.89	-24.37	115.8	400
-66.58	-23.99	210.7	400
-66.84	-24.01	198.9	400
-66.7	-23.92	207	400
-66.64	-23.89	192.4	11.63
-66.8	-24.05	199.1	400
-66.83	-24.06	191.9	400
-66.81	-24.03	200.3	400
-66.78	-24.01	195.3	400
-67	-24.04	183.9	400
-66.64	-23.92	208.4	400
-66.72	-23.94	195.6	400
-66.94	-23.99	194.8	400
-66.76	-24	197.7	400
-66.93	-23.98	189.2	400
-66.77	-23.98	201.9	400
-67.01	-24.04	184.2	400
-66.95	-24.02	180.3	400
-66.67	-23.98	198.3	400
-67.38	-24.14	163.3	33.18
-66.77	-24.05	182.9	44.89
-66.53	-23.97	198	58.68
-66.83	-24.01	184.6	400
-66.77	-23.94	183.3	77.97
-66.79	-24	201.1	400
-66.9	-24.04	181.5	28.94
-66.71	-23.93	204	400
-66.68	-23.95	208.4	400
-67.45	-24.24	155.6	400
-67.6	-24.2	149.7	50.98
-66.59	-23.96	205.9	400
-66.8	-24	204.3	400
-66.63	-23.91	202.2	25
-66.99	-24.06	185.2	400
-66.7	-24	198.5	400
-66.77	-23.99	206.7	400
-66.61	-23.89	219.8	400
-69.03	-24.65	101.8	400
-66.79	-24.03	199.5	400
-66.64	-23.97	208.9	400
-66.66	-23.98	211.8	400
-66.8	-23.96	185.1	160.78
-66.58	-23.92	209.5	400
-66.96	-24.07	186.7	35.76
-66.56	-23.97	218	400
-66.66	-23.91	188.9	201.36
-66.5	-23.86	213.7	400
-66.99	-24.08	181.5	119.9
-66.69	-23.92	205.9	400
-66.65	-24	195	4.49
-66.94	-24.1	192.7	400
-66.62	-23.93	207	400
-66.75	-23.93	199	400
-66.75	-23.99	187.6	400
-66.95	-24.1	181.3	400
-66.68	-24	212.2	19.71
-66.63	-23.96	202.7	400
-66.66	-23.9	206.2	400
-66.6	-23.92	210.7	400
-66.68	-23.9	200.4	400
-66.74	-23.96	198.2	400
-66.74	-23.97	196.8	45.56
-66.67	-23.98	208.1	400
-66.63	-23.9	194.3	43.82
-66.61	-23.89	194.9	30.8
-66.73	-23.93	190.9	155
-66.81	-24.05	178.6	61.47
-66.79	-24	191.9	123.88
-66.51	-23.91	203	102.41
-66.87	-24.07	141.6	160.78
-66.74	-24.01	194.6	400
-66.6	-23.89	203.1	47.33
-66.64	-23.9	197.2	400
-66.8	-24.05	200.1	225
-66.91	-24.09	178.2	400
-66.65	-23.98	198	69.56
-66.82	-24.06	189.8	40.45
-66.88	-24.08	176.8	22.28
-66.74	-23.95	202.8	400
-66.66	-23.9	195.5	27.46
-67.13	-24.13	150.4	20.79
-67.02	-24.09	166.6	35.28
-66.7	-24.01	216	225
-66.95	-24.02	168.4	32.72
-66.58	-23.88	207.7	400
-66.96	-24.04	169.3	400
-66.76	-23.98	184.8	31.14
-67	-24.1	181.2	400
-66.63	-23.9	194.6	87.98
-66.68	-23.95	188.8	50.27
-66.66	-23.95	176.8	400
-66.65	-23.94	219	225
-66.71	-23.97	159.7	11.49
-66.9	-24.07	162.3	13.03
-66.8	-24	200	400
-66.64	-23.98	200	400
-66.72	-23.95	200	400
-67.01	-24.12	175	400
-66.6	-23.88	207.7	5.02
-66.96	-24.1	150	400
-66.75	-24.02	150	400
-66.76	-23.99	210	400
-66.85	-24.04	150	400
-66.59	-23.97	210	400
-66.62	-23.95	210	400
-66.82	-24.06	150	400
-66.73	-23.92	210	400
-70.62	-24.99	31.2	5.29
-70.5	-24.97	40	24
-67.87	-24.18	115.4	16.97
-67.99	-24.28	117.1	400
-66.49	-23.78	218.7	30.25
-68.61	-24.45	104.8	400
-67.19	-24	169.2	111.72
-66.59	-23.83	206.2	75.34
-66.72	-23.91	209.9	400
-66.81	-23.94	204.1	400
-66.99	-23.94	168.7	10.63
-66.69	-23.89	206.2	400
-66.97	-23.94	188.2	400
-66.72	-23.9	207.3	400
-66.7	-23.86	192.6	40.07
-63.65	-22.85	536.2	400
-66.61	-23.8	210.7	400
-66.88	-23.94	175.8	35.88
-66.89	-23.96	162	83.36
-66.79	-23.93	200.7	400
-66.92	-23.97	200.3	400
-67.01	-23.98	192.1	400
-66.77	-23.89	195.8	140.66
-66.55	-23.83	208.4	400
-66.69	-23.89	201.5	400
-66.62	-23.82	208.6	41.99
-66.65	-23.87	204.3	400
-66.69	-23.9	208.4	400
-66.7	-23.89	207	400
-66.74	-23.85	195.6	400
-66.61	-23.8	213.3	400
-67.1	-23.96	178.8	41.09
-66.73	-23.9	197.3	47.33
-66.54	-23.82	196.2	82.45
-66.64	-23.82	200	66.91
-66.69	-23.88	197.3	84.09
-66.68	-23.86	178.4	170.82
-63.61	-22.84	532.8	400
-66.7	-23.9	176.8	400
-66.61	-23.79	190.1	28.2
-66.61	-23.83	192.8	63.2
-66.67	-23.87	228.1	225
-66.87	-23.9	175.9	400
-66.64	-23.86	187.2	29.48
-66.61	-23.79	193.4	30.91
-63.61	-22.83	520.7	34.11
-66.67	-23.84	202.5	42.51
-70.03	-24.87	50.9	4.8
-70.46	-24.86	31.1	8.35
-70.46	-24.93	39.7	8.58
-70.02	-24.91	48.9	2.53
-63.68	-22.78	530.4	81.72
-66.35	-23.61	222.6	400
-63.65	-22.72	523.3	33.64
-66.45	-23.72	201.2	18.92
-63.67	-22.75	529.1	400
-63.66	-22.8	533.4	400
-67.08	-23.92	163.4	43.56
-66.99	-23.84	195	400
-66.67	-23.73	207.9	400
-66.61	-23.77	200.5	215.8
-66.49	-23.7	215.4	400
-67.01	-23.9	190.9	400
-66.85	-23.79	195.5	400
-66.77	-23.75	225	5.02
-66.59	-23.7	207.5	400
-66.95	-23.87	185	400
-67.17	-23.91	183	33.41
-63.61	-22.72	529.6	400
-63.64	-22.76	514.6	21.07
-63.64	-22.78	517.1	56.4
-69.05	-24.47	91.8	400
-66.52	-23.67	194.5	22.37
-66.65	-23.71	196.4	61
-67.08	-23.85	179.7	400
-66.58	-23.72	198.8	58.37
-70.43	-24.75	36	24
-67.14	-23.8	180.6	6.55
-66.53	-23.66	199.1	31.36
-67.97	-24.06	126	400
-66.65	-23.65	209.3	45.43
-69.39	-24.47	81.1	400
-63.71	-22.74	528.3	400
-66.92	-23.77	199.9	400
-67.76	-23.97	130.1	400
-66.47	-23.64	214.9	400
-67.57	-23.94	110.3	41.47
-66.39	-23.57	220.1	400
-68.83	-24.35	91.7	400
-66.8	-23.75	187.7	20.61
-66.49	-23.55	192.8	144.96
-66.52	-23.55	209.6	147.14
-66.57	-23.58	180.8	51.98
-66.38	-23.51	212.6	86.12
-66.59	-23.67	196.7	400
-66.45	-23.56	188.7	32.72
-68.86	-24.34	100.4	400
-70.58	-24.73	41.5	28.94
-70	-24.78	51.8	1.93
-66.6	-23.55	210.6	16.73
-67.69	-23.82	134	400
-67.72	-23.87	115.6	39.44
-68.67	-24.12	104.7	400
-66.71	-23.58	175.6	133.63
-68.86	-24.21	93.2	400
-69.21	-24.34	97.5	400
-69.14	-24.28	93.9	400
-67.55	-23.86	133.1	66.91
-67.47	-23.84	125.8	25.6
-66.65	-23.57	195.6	400
-66.58	-23.49	195.3	47.33
-66.61	-23.5	200.2	400
-68.79	-24.23	103.8	400
-68.68	-24.13	101.1	43.43
-69.55	-24.48	78.4	400
-69.37	-24.35	76.6	400
-67.67	-23.87	88	400
-69.18	-24.34	117.4	225
-69.27	-24.37	85.4	400
-69.36	-24.34	81.9	400
-67.88	-23.91	116.6	400
-68.94	-24.29	86.8	400
-66.58	-23.51	205.8	400
-70.51	-24.67	14.9	13.32
-69.27	-24.23	78.2	41.22
-68	-23.83	126.9	36.12
-69.33	-24.25	74.9	400
-69.57	-24.31	79.5	27.67
-66.63	-23.38	195.9	159.52
-67.86	-23.78	99.4	26.73
-69.37	-24.3	79.7	400
-69.23	-24.22	82.1	400
-66.73	-23.49	217.9	400
-69.26	-24.29	79.1	48.02
-66.6	-23.47	214.5	400
-67.94	-23.8	120.4	400
-66.59	-23.35	212.3	400
-68.77	-24.13	104.7	400
-66.59	-23.43	218	400
-66.43	-23.34	212.6	400
-66.71	-23.49	208.6	400
-66.63	-23.47	211.5	400
-68.63	-24.07	98.3	400
-69.32	-24.31	80.3	400
-67.67	-23.8	113.5	83.91
-69.46	-24.29	82.3	400
-66.57	-23.4	209.5	400
-69.66	-24.41	74	119.46
-69.55	-24.34	78.5	33.06
-66.66	-23.45	186.6	64.32
-66.67	-23.43	187	173.19
-68.51	-24.04	100.3	400
-66.66	-23.44	194.2	49.98
-69.62	-24.39	76.5	400
-66.57	-23.41	199.2	41.09
-66.69	-23.41	199	400
-67.98	-23.8	145.9	225
-69.28	-24.21	72.9	5.29
-70.77	-24.6	27	24
-66.57	-23.32	210.7	400
-66.66	-23.37	200.9	67.73
-66.32	-23.19	207.3	82.45
-66.28	-23.15	219.8	400
-69.42	-24.21	75.6	400
-69.55	-24.27	80.5	400
-63.66	-22.33	520.5	400
-66.69	-23.33	212.9	400
-67.71	-23.64	129.9	14.52
-66.67	-23.31	207.7	400
-67.78	-23.67	130.4	400
-66.6	-23.29	196.1	40.2
-68.19	-23.85	113.2	400
-66.57	-23.34	235	5.02
-67.76	-23.66	146.2	145.93
-66.66	-23.37	211	400
-63.71	-22.33	500.1	196.84
-66.66	-23.36	192.3	48.58
-66.71	-23.32	196.9	65.93
-63.64	-22.27	524.5	400
-66.57	-23.25	198.8	61.31
-66.35	-23.25	225.7	400
-69.02	-24.09	104	5.02
-66.19	-23.14	208.6	183.87
-70.07	-25.94	68.9	4.67
-70.57	-24.44	30.4	19.36
-66.72	-23.13	193.6	29.16
-66.62	-23.08	222	69.06
-66.48	-23.05	202.9	103.84
-68.26	-23.65	125.8	400
-66.68	-23.22	202.5	96.43
-69.35	-24.1	80.2	400
-68.24	-23.66	111.5	400
-66.67	-23.16	202.4	110.04
-66.66	-23.16	210.1	45.29
-67.83	-23.62	137.8	400
-68.87	-23.85	90.5	400
-66.7	-23.18	199.8	87.05
-66.6	-23.09	225.4	400
-66.53	-23.11	217.6	400
-66.39	-23.01	231.9	400
-69.14	-23.94	85.3	400
-66.69	-23.13	209.9	400
-66.68	-23.11	211.4	400
-66.1	-22.9	233.2	400
-66.49	-23.1	199	5.02
-69.41	-24.07	77.5	400
-66.09	-22.95	246.2	400
-66.21	-23.07	235.9	400
-63.64	-22.12	515	21.25
-66.54	-23.09	204.7	24.5
-66.68	-23.22	204.4	400
-63.64	-22.03	526.1	43.56
-66.24	-23.04	241.9	400
-66.46	-23.12	221	5.02
-69.46	-24.13	75.3	46.79
-66.53	-23.11	227.7	400
-67.7	-23.45	150.9	400
-70.37	-24.41	74.8	144.72
-67.84	-23.63	129.2	105.47
-66.56	-23.11	216.8	400
-66.57	-23.13	220.3	400
-68.89	-23.93	95.5	400
-63.67	-22.08	515.6	42.51
-68.07	-23.6	122.4	400
-66.93	-23.27	194.6	400
-66.56	-23.12	223.3	400
-63.58	-22.17	525.4	400
-68.19	-23.63	116.3	400
-66.58	-23.08	204.6	63.2
-66.62	-23.24	200.9	74.48
-66.48	-23.03	201.4	178.49
-66.6	-23.11	202.8	49.42
-66.61	-23.12	211	400
-66.71	-23.23	194.3	44.62
-65.99	-23	228.7	400
-66.62	-23.15	213.2	400
-66.44	-23.08	217.6	44.49
-66.21	-22.95	236.1	47.33
-66.21	-22.95	252.1	400
-66.11	-22.91	222.1	29.59
-69.57	-24.17	72.4	1.74
-67.71	-23.58	150.4	225
-70.54	-25.74	34.1	2.56
-70.68	-25.12	32	24
-70	-25.97	56.2	1.14
-70.21	-25.54	47.4	1.61
-70.84	-25.89	29.9	9.61
-70.54	-25.72	34	24
-70.86	-25.81	30	24
-70.57	-25.85	28	24
-70.68	-24.94	20	24
-69.84	-24.72	49	24
-70.1	-24.4	46.3	13.25
-70.92	-24.21	33	9.61
-70.2	-25.69	28	24
-70.21	-24.19	85.7	89.11
-70.11	-24.03	18	24
-70.77	-24	76.6	141.13
-70.09	-23.94	49	24
-70.21	-23.91	42	24
-69.92	-23.92	46.8	2.82
-69.2	-23.89	85.7	400
-70.74	-23.85	20.1	8.82
-68.83	-23.81	109	400
-69.07	-23.8	90.1	400
-70.63	-23.71	20.4	8.82
-70.51	-23.72	33	24
-68.79	-23.75	91.8	0.53
-68.98	-23.67	93.9	400
-68.83	-23.63	100.9	400
-68.71	-23.68	97.1	400
-70.39	-23.58	30.8	1.37
-70.74	-23.52	33	24
-69.38	-23.6	76.5	400
-68.54	-23.56	106.9	400
-68.13	-23.56	119.2	29.27
-68.85	-23.53	95.1	400
-68.05	-23.56	119.4	400
-70.47	-23.58	79.3	108.99
-69.29	-23.57	79	400
-68.46	-23.57	106.6	400
-69.19	-23.53	92.6	400
-70.42	-23.45	31.7	5.29
-68.57	-23.5	96	400
-69.24	-23.48	85.3	400
-68.7	-23.5	97.7	400
-68.95	-23.48	90.5	400
-68.84	-23.47	91	400
-68.95	-23.46	84.8	0.88
-70.55	-23.33	29.9	2.92
-70.57	-23.38	44	24
-67.89	-23.41	128.1	400
-68.13	-23.41	118.4	21.72
-69.31	-23.36	95.9	400
-68.06	-23.45	118	400
-68.11	-23.46	121.6	400
-68.37	-23.39	109.1	400
